volume	quality	unit_price
136000	77	15.03
136000	78	15.28
136000	79	15.55
136000	80	15.82
137000	65	12.57
137000	66	12.74
137000	67	12.91
137000	68	13.09
137000	69	13.28
137000	70	13.47
137000	71	13.67
137000	72	13.88
137000	73	14.09
137000	74	14.32
137000	75	14.55
137000	76	14.79
137000	77	15.03
137000	78	15.29
137000	79	15.56
137000	80	15.83
138000	65	12.58
138000	66	12.75
138000	67	12.92
138000	68	13.1
138000	69	13.29
138000	70	13.48
138000	71	13.68
138000	72	13.89
138000	73	14.1
138000	74	14.32
138000	75	14.55
138000	76	14.79
138000	77	15.04
138000	78	15.3
138000	79	15.56
138000	80	15.84
139000	65	12.59
139000	66	12.75
139000	67	12.93
139000	68	13.11
139000	69	13.29
139000	70	13.49
139000	71	13.69
139000	72	13.89
139000	73	14.11
139000	74	14.33
139000	75	14.56
139000	76	14.8
139000	77	15.05
139000	78	15.31
139000	79	15.57
139000	80	15.85
140000	50	10.67
140000	51	10.77
140000	52	10.88
140000	53	10.99
140000	54	11.1
140000	55	11.21
140000	56	11.33
140000	57	11.45
140000	58	11.58
140000	59	11.71
140000	60	11.84
140000	61	11.98
140000	62	12.13
140000	63	12.28
140000	64	12.43
140000	65	12.6
140000	66	12.76
140000	67	12.94
140000	68	13.12
140000	69	13.3
140000	70	13.49
140000	71	13.69
140000	72	13.9
140000	73	14.12
140000	74	14.34
140000	75	14.57
140000	76	14.81
140000	77	15.06
140000	78	15.31
140000	79	15.58
140000	80	15.86
140000	81	16.14
140000	82	16.44
140000	83	16.74
140000	84	17.06
140000	85	17.39
140000	86	17.73
140000	87	18.08
140000	88	18.44
140000	89	18.81
140000	90	19.2
140000	91	19.6
140000	92	20.01
140000	93	20.44
140000	94	20.88
140000	95	21.33
141000	65	12.6
141000	66	12.77
141000	67	12.94
141000	68	13.12
141000	69	13.31
141000	70	13.5
141000	71	13.7
141000	72	13.91
141000	73	14.13
141000	74	14.35
141000	75	14.58
141000	76	14.82
141000	77	15.07
141000	78	15.32
141000	79	15.59
141000	80	15.86
142000	65	12.61
142000	66	12.78
142000	67	12.95
142000	68	13.13
142000	69	13.32
142000	70	13.51
142000	71	13.71
142000	72	13.92
142000	73	14.13
142000	74	14.36
142000	75	14.59
142000	76	14.83
142000	77	15.07
142000	78	15.33
142000	79	15.6
142000	80	15.87
143000	65	12.62
143000	66	12.79
143000	67	12.96
143000	68	13.14
143000	69	13.33
143000	70	13.52
143000	71	13.72
143000	72	13.93
143000	73	14.14
143000	74	14.37
143000	75	14.6
143000	76	14.84
143000	77	15.08
143000	78	15.34
143000	79	15.61
143000	80	15.88
144000	65	12.63
144000	66	12.8
144000	67	12.97
144000	68	13.15
144000	69	13.34
144000	70	13.53
144000	71	13.73
144000	72	13.94
144000	73	14.15
144000	74	14.37
144000	75	14.6
144000	76	14.84
144000	77	15.09
144000	78	15.35
144000	79	15.61
144000	80	15.89
145000	65	12.64
145000	66	12.81
145000	67	12.98
145000	68	13.16
145000	69	13.34
145000	70	13.54
145000	71	13.74
145000	72	13.94
145000	73	14.16
145000	74	14.38
145000	75	14.61
145000	76	14.85
145000	77	15.1
145000	78	15.36
145000	79	15.62
145000	80	15.9
146000	65	12.65
146000	66	12.81
146000	67	12.99
146000	68	13.17
146000	69	13.35
146000	70	13.55
146000	71	13.75
146000	72	13.95
146000	73	14.17
146000	74	14.39
146000	75	14.62
146000	76	14.86
146000	77	15.11
146000	78	15.37
