volume	quality	unit_price
490000	92	21.96
490000	93	22.39
490000	94	22.83
490000	95	23.28
500000	60	13.8
500000	61	13.94
500000	62	14.08
500000	63	14.23
500000	64	14.39
500000	65	14.55
500000	66	14.71
500000	67	14.89
500000	68	15.07
500000	69	15.25
500000	70	15.45
500000	71	15.65
500000	72	15.85
500000	73	16.07
500000	74	16.29
500000	75	16.52
500000	76	16.76
500000	77	17.01
500000	78	17.27
500000	79	17.53
500000	80	17.81
500000	81	18.09
500000	82	18.39
500000	83	18.69
500000	84	19.01
500000	85	19.34
500000	86	19.68
500000	87	20.03
500000	88	20.39
500000	89	20.76
500000	90	21.15
500000	91	21.55
500000	92	21.96
500000	93	22.39
500000	94	22.83
500000	95	23.28
